text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @craigjack36: Has the Catholic Church sent the same threatening letter to Banks to stop them lending to Gays yet

#Telstra #auspol https…",FALSE,0,NA,13/04/2016 12:30,FALSE,NA,7.20228E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SillyWeil,36,TRUE,FALSE,NA,NA
"RT @craigjack36: Another depressing day to be Gay in Australia 

#auspol #telstra 
@Telstra @Telstra_news https://t.co/FcTil5x0k0",FALSE,0,NA,13/04/2016 12:29,FALSE,NA,7.20227E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SillyWeil,19,TRUE,FALSE,NA,NA
if only Catholic Church focused their time on stopping child abuse instead of bullying corporations like #Telstra over #MarriageEquality..,FALSE,2,NA,13/04/2016 12:29,FALSE,NA,7.20227E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AusLoafer,0,FALSE,FALSE,NA,NA
"RT @MrDenmore: As a public body, #Telstra has decided its role is not to express views on our private lives. Besides, the Church already ha…",FALSE,0,NA,13/04/2016 12:28,FALSE,NA,7.20227E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SillyWeil,10,TRUE,FALSE,NA,NA
"RT @craigjack36: Another depressing day to be Gay in Australia 

#auspol #telstra 
@Telstra @Telstra_news https://t.co/FcTil5x0k0",FALSE,0,NA,13/04/2016 12:27,FALSE,NA,7.20227E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",janer98,19,TRUE,FALSE,NA,NA
"RT @RBKCamping: @rodneycruise @Telstra @Telstra_news
 #TELSTRA =Take Economic Leverage Somewhere That Respects All - #Australian #LGBT dese…",FALSE,0,NA,13/04/2016 12:26,FALSE,NA,7.20227E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",rodneycruise,1,TRUE,FALSE,NA,NA
"@rodneycruise @Telstra @Telstra_news
 #TELSTRA =Take Economic Leverage Somewhere That Respects All - #Australian #LGBT deserve better.",FALSE,1,rodneycruise,13/04/2016 12:25,FALSE,7.20217E+17,7.20226E+17,17358139,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RBKCamping,1,FALSE,FALSE,NA,NA
RT @artbylynettag: Catholic church silences #Telstra on same-sex marriage #auspol @KieraGorden @davrosz @margokingston1 @JohnWren1950 https…,FALSE,0,NA,13/04/2016 12:25,FALSE,NA,7.20226E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Lexicologist,41,TRUE,FALSE,NA,NA
RT @MrDenmore: I'd say the bigger PR issue for #Telstra that it maintains significant commercial ties with a body that covered up the sexua…,FALSE,0,NA,13/04/2016 12:25,FALSE,NA,7.20226E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sonofprovan,72,TRUE,FALSE,NA,NA
@Telstra  back to 1950 copper wire with no nbn or fast internet now no equality #equality #telstra,FALSE,3,Telstra,13/04/2016 12:24,FALSE,NA,7.20226E+17,61636429,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",anthonywiseman,0,FALSE,FALSE,NA,NA
"#Telstra removed its support for same sex marriage, allegedly due to pressure from the Catholic Church (via @BIAUS) https://t.co/niQLcaiSlp",FALSE,0,NA,13/04/2016 12:24,FALSE,NA,7.20226E+17,NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",ShanaliaG23,0,FALSE,FALSE,NA,NA
#auspol All companies should follow #Telstra example in declining to bow to #GayQaeda demands for #GayHalal to promote &amp; fund #homoerrorism.,FALSE,0,NA,13/04/2016 12:23,FALSE,NA,7.20226E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Gato188,0,FALSE,FALSE,NA,NA
I wonder the data count for the exodus from #Telstra due to this eh? #MarriageEquality #Equality #ACL #Homophobes  https://t.co/kKyn5nCIOi,FALSE,3,NA,13/04/2016 12:23,FALSE,NA,7.20226E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AussiemacJ,0,FALSE,FALSE,NA,NA
"RT @arozenbachs: So it's fine for @Telstra's coverage to be out, but not anyone wanting to get married? #Telstra",FALSE,0,NA,13/04/2016 12:21,FALSE,NA,7.20225E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WordsFromClaire,36,TRUE,FALSE,NA,NA
RT @NiceStarfish: Businesses should be refusing to deal with the Catholic Church. Not the other way around. #telstra,FALSE,0,NA,13/04/2016 12:20,FALSE,NA,7.20225E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SimonCarrodus,4,TRUE,FALSE,NA,NA
RT @DJDanMurphy: After @Telstra's removal of gay marriage support @VodafoneAU &amp; @Optus could set up a webpage to help switch #Telstra custo…,FALSE,0,NA,13/04/2016 12:19,FALSE,NA,7.20225E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sethdarby,30,TRUE,FALSE,NA,NA
RT @crikey_news: Today's @deptofaustralia. #savegrindr #telstra https://t.co/bav9vGrnOI,FALSE,0,NA,13/04/2016 12:19,FALSE,NA,7.20225E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",stickydatemag,9,TRUE,FALSE,NA,NA
RT @MrDenmore: How about we organise a consumer boycott of #Telstra for bowing to the medieval bigots and child abusers of the Catholic Chu…,FALSE,0,NA,13/04/2016 12:16,FALSE,NA,7.20224E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",traceylouise14,67,TRUE,FALSE,NA,NA
RT @MrDenmore: I'd say the bigger PR issue for #Telstra that it maintains significant commercial ties with a body that covered up the sexua…,FALSE,0,NA,13/04/2016 12:14,FALSE,NA,7.20224E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GrantKTaylor,72,TRUE,FALSE,NA,NA
RT @DJDanMurphy: After @Telstra's removal of gay marriage support @VodafoneAU &amp; @Optus could set up a webpage to help switch #Telstra custo…,FALSE,0,NA,13/04/2016 12:13,FALSE,NA,7.20223E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Paige96lovesyou,30,TRUE,FALSE,NA,NA
RT @Knock_Loudly: @Telstra_news As a 'valued' @Telstra customer this decision has left me feeling devalued. #Goodbye #Telstra #LoveWins,FALSE,0,NA,13/04/2016 12:12,FALSE,NA,7.20223E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",earthma23,2,TRUE,FALSE,NA,NA
RT @francosoup: Dear #Telstra if you want to avoid controversial issues consider cutting your commercial ties w/ an institution that covers…,FALSE,0,NA,13/04/2016 12:11,FALSE,NA,7.20223E+17,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>",flythehighlife,32,TRUE,FALSE,NA,NA
@MrDenmore @MikeCarlton01 #Telstra  or encourage the other telcos to show some solidarity,FALSE,0,MrDenmore,13/04/2016 12:09,FALSE,7.20065E+17,7.20222E+17,23293734,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>",fredknerks,0,FALSE,FALSE,NA,NA
#Brand Gay: how marketers/brands target the #gay market #maketing https://t.co/a6Jog8pMVV #marriageequality #Telstra https://t.co/3JxSpDaYws,FALSE,0,NA,13/04/2016 12:04,FALSE,NA,7.20221E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",brandstanding,0,FALSE,FALSE,NA,NA
"RT @arozenbachs: So it's fine for @Telstra's coverage to be out, but not anyone wanting to get married? #Telstra",FALSE,0,NA,13/04/2016 12:02,FALSE,NA,7.20221E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",fleetboothmatt,36,TRUE,FALSE,NA,NA
"#Telstra, you have caved in to bullies.",FALSE,1,NA,13/04/2016 12:02,FALSE,NA,7.20221E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",timdalyau,0,FALSE,FALSE,NA,NA
@MichaelHBF i'm interested to know too.. In the same situation. Time to ditch #Telstra and their unreliable network,FALSE,1,MichaelHBF,13/04/2016 12:01,FALSE,7.20219E+17,7.2022E+17,28788637,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mr_ross89,0,FALSE,FALSE,NA,NA
RT @artbylynettag: Catholic Church silences #Telstra on same-sex marriage #thedrum #auspol #MarriageEquality @_Malcontent_ https://t.co/xMj…,FALSE,0,NA,13/04/2016 12:00,FALSE,NA,7.2022E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MalcolmBaillie,63,TRUE,FALSE,NA,NA
#telstra #catholic #catholicpedocult  Prosecute Cardinal George Pell for all the Cover Ups in Australia https://t.co/Rc8kg0tPnb,FALSE,0,NA,13/04/2016 12:00,FALSE,NA,7.2022E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",bprophetable,0,FALSE,FALSE,NA,NA
RT @ellyvickere: #Telstra pulled its support for marriage equality. Pull your contracts.,FALSE,0,NA,13/04/2016 11:59,FALSE,NA,7.2022E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FuckBurgo,4,TRUE,FALSE,NA,NA
RT @artbylynettag: Catholic church silences #Telstra on same-sex marriage #auspol @KieraGorden @davrosz @margokingston1 @JohnWren1950 https…,FALSE,0,NA,13/04/2016 11:59,FALSE,NA,7.2022E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",marcosbaez81,41,TRUE,FALSE,NA,NA
RT @MrDenmore: I'd say the bigger PR issue for #Telstra that it maintains significant commercial ties with a body that covered up the sexua…,FALSE,0,NA,13/04/2016 11:58,FALSE,NA,7.2022E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",ookoofan,72,TRUE,FALSE,NA,NA
"#telstra #csa #catholicpedocult George Pell phone home, there's a Telstra technician cutting the videolink to Rome https://t.co/UYWk5PmPvN",FALSE,0,NA,13/04/2016 11:58,FALSE,NA,7.20219E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",bprophetable,0,FALSE,FALSE,NA,NA
RT @artbylynettag: Catholic church silences #Telstra on same-sex marriage #auspol @KieraGorden @davrosz @margokingston1 @JohnWren1950 https…,FALSE,0,NA,13/04/2016 11:58,FALSE,NA,7.20219E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LoundohWaz,41,TRUE,FALSE,NA,NA
RT @artbylynettag: Catholic church silences #Telstra on same-sex marriage #auspol @KieraGorden @davrosz @margokingston1 @JohnWren1950 https…,FALSE,0,NA,13/04/2016 11:57,FALSE,NA,7.20219E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MalcolmBaillie,41,TRUE,FALSE,NA,NA
RT @artbylynettag: Catholic Church silences #Telstra on same-sex marriage #thedrum #auspol #MarriageEquality @_Malcontent_ https://t.co/xMj…,FALSE,0,NA,13/04/2016 11:54,FALSE,NA,7.20219E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",janice_martin5,63,TRUE,FALSE,NA,NA
"RT @JohnDaicopoulos: I see #Telstra can be intimidated by the #Catholic church. 

Not impressed.

#equality for all please.",FALSE,0,NA,13/04/2016 11:54,FALSE,NA,7.20218E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",bprophetable,1,TRUE,FALSE,NA,NA
RT @ellyvickere: #Telstra pulled its support for marriage equality. Pull your contracts.,FALSE,0,NA,13/04/2016 11:53,FALSE,NA,7.20218E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kristenan_,4,TRUE,FALSE,NA,NA
"Disgusting ""effort"" by @Telstra &amp; proving once again that the almighty $ always trumps ethics and integrity https://t.co/GtPDfATvzn #telstra",FALSE,7,NA,13/04/2016 11:51,FALSE,NA,7.20218E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",lukecoldblue,1,FALSE,FALSE,NA,NA
RT @DJDanMurphy: After @Telstra's removal of gay marriage support @VodafoneAU &amp; @Optus could set up a webpage to help switch #Telstra custo…,FALSE,0,NA,13/04/2016 11:50,FALSE,NA,7.20218E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dcuda1973,30,TRUE,FALSE,NA,NA
Ohhhhhhh yeeeeeeeeeeeeeeees Jim Wallace! Let me rim you! My tongue will give your anus a heavenly experience!! #HornyForJim #Telstra #AusPol,FALSE,0,NA,13/04/2016 11:50,FALSE,NA,7.20218E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Correlllio,0,FALSE,FALSE,NA,NA
"RT @craigjack36: Careful who you get into bed with @telstra 

#marriageequality https://t.co/rvIIKSd265 

#Telstra #auspol https://t.co/Q3u…",FALSE,0,NA,13/04/2016 11:49,FALSE,NA,7.20217E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",bprophetable,34,TRUE,FALSE,NA,NA
"RT @craigjack36: Has the Catholic Church sent the same threatening letter to Banks to stop them lending to Gays yet

#Telstra #auspol https…",FALSE,0,NA,13/04/2016 11:48,FALSE,NA,7.20217E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",bprophetable,36,TRUE,FALSE,NA,NA
Ohhhhhhhhhhh yeeeeeeeeeeeeeeeeeeees Jim Wallace! My mouth is so hungry for your magnificent penis! Feed it!! #HornyForJim #Telstra #AusPol,FALSE,0,NA,13/04/2016 11:48,FALSE,NA,7.20217E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Correlllio,0,FALSE,FALSE,NA,NA
RT @MrDenmore: I'd say the bigger PR issue for #Telstra that it maintains significant commercial ties with a body that covered up the sexua…,FALSE,0,NA,13/04/2016 11:48,FALSE,NA,7.20217E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",helen_hoops,72,TRUE,FALSE,NA,NA
#telstra #bigpond #cobar #telstraispathetic would you pay $139 a month to experience this? https://t.co/HXOa117Iof,FALSE,0,NA,13/04/2016 11:47,FALSE,NA,7.20217E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Shandil_S,0,FALSE,FALSE,NA,NA
RT @samesame: Yikes. @Telstra #telstra https://t.co/cZexh0wMud,FALSE,0,NA,13/04/2016 11:47,FALSE,NA,7.20217E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Samara_McCann,20,TRUE,FALSE,NA,NA
RT @ABCthedrum: Social media users slam #Telstra following accusations the telco withdrew support from #marriageequality #TheDrum https://t…,FALSE,0,NA,13/04/2016 11:46,FALSE,NA,7.20216E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",maureen_walton,12,TRUE,FALSE,NA,NA
Ohhhhhhhhh yeeeeeeeeeeeeeeeeees Jim Wallace! Make my bobs jiggle around whilst I ride your magnificent penis!! #HornyForJim #Telstra #AusPol,FALSE,0,NA,13/04/2016 11:45,FALSE,NA,7.20216E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Correlllio,0,FALSE,FALSE,NA,NA
RT @artbylynettag: Catholic church silences #Telstra on same-sex marriage #auspol @KieraGorden @davrosz @margokingston1 @JohnWren1950 https…,FALSE,0,NA,13/04/2016 11:43,FALSE,NA,7.20216E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JrehnJ,41,TRUE,FALSE,NA,NA
RT @artbylynettag: Catholic Church silences #Telstra on same-sex marriage #thedrum #auspol #MarriageEquality @_Malcontent_ https://t.co/xMj…,FALSE,0,NA,13/04/2016 11:43,FALSE,NA,7.20216E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",JmarrMarr,63,TRUE,FALSE,NA,NA
RT @MrDenmore: I'd say the bigger PR issue for #Telstra that it maintains significant commercial ties with a body that covered up the sexua…,FALSE,0,NA,13/04/2016 11:42,FALSE,NA,7.20216E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TheHealthyBear,72,TRUE,FALSE,NA,NA
100 mbit fiber and i cant even watch a fucking youtube video without buffering #telstra great internet you have there. *rolls eyes*,FALSE,1,NA,13/04/2016 11:42,FALSE,NA,7.20216E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",rm2kdev,0,FALSE,FALSE,NA,NA
RT @artbylynettag: Catholic Church silences #Telstra on same-sex marriage #thedrum #auspol #MarriageEquality @_Malcontent_ https://t.co/xMj…,FALSE,0,NA,13/04/2016 11:41,FALSE,NA,7.20215E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",geckogirl65,63,TRUE,FALSE,NA,NA
"RT @MrDenmore: As a public body, #Telstra has decided its role is not to express views on our private lives. Besides, the Church already ha…",FALSE,0,NA,13/04/2016 11:41,FALSE,NA,7.20215E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",helen_hoops,10,TRUE,FALSE,NA,NA
@nicheholas the struggle is real coming up w/ something but I imagine it has to do with santorum #telstra,FALSE,2,nicheholas,13/04/2016 11:40,FALSE,7.20026E+17,7.20215E+17,21081801,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RealShaunCaleb,0,FALSE,FALSE,NA,NA
RT @MrDenmore: How about we organise a consumer boycott of #Telstra for bowing to the medieval bigots and child abusers of the Catholic Chu…,FALSE,0,NA,13/04/2016 11:38,FALSE,NA,7.20215E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",helen_hoops,67,TRUE,FALSE,NA,NA
RT @nicheholas: What do we call when a corporation stops pinkwashing to appease Christians? Beigewashing? #Telstra,FALSE,0,NA,13/04/2016 11:36,FALSE,NA,7.20214E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",milfgaardian,16,TRUE,FALSE,NA,NA
RT @artbylynettag: Catholic church silences #Telstra on same-sex marriage #auspol @KieraGorden @davrosz @margokingston1 @JohnWren1950 https…,FALSE,0,NA,13/04/2016 11:34,FALSE,NA,7.20214E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lxx935,41,TRUE,FALSE,NA,NA
RT @artbylynettag: Catholic Church silences #Telstra on same-sex marriage #thedrum #auspol #MarriageEquality @_Malcontent_ https://t.co/xMj…,FALSE,0,NA,13/04/2016 11:33,FALSE,NA,7.20213E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",psc96180_pablo,63,TRUE,FALSE,NA,NA
RT @artbylynettag: Catholic Church silences #Telstra on same-sex marriage #thedrum #auspol #MarriageEquality @_Malcontent_ https://t.co/xMj…,FALSE,0,NA,13/04/2016 11:33,FALSE,NA,7.20213E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2teabags,63,TRUE,FALSE,NA,NA
RT @matt_janssen: Shame that @Telstra has hung up on supporting same sex marriage in Australia @PrideDiversity @AlexGreenwood16 #telstra,FALSE,0,NA,13/04/2016 11:32,FALSE,NA,7.20213E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",krossy02,1,TRUE,FALSE,NA,NA
RT @artbylynettag: Catholic Church silences #Telstra on same-sex marriage #thedrum #auspol #MarriageEquality @_Malcontent_ https://t.co/xMj…,FALSE,0,NA,13/04/2016 11:32,FALSE,NA,7.20213E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CLAN_AU,63,TRUE,FALSE,NA,NA
RT @bprophetable: #csa #telstra #pontifex  https://t.co/mDNry7y4EC,FALSE,0,NA,13/04/2016 11:32,FALSE,NA,7.20213E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2teabags,2,TRUE,FALSE,NA,NA
RT @artbylynettag: Catholic church silences #Telstra on same-sex marriage #auspol @KieraGorden @davrosz @margokingston1 @JohnWren1950 https…,FALSE,0,NA,13/04/2016 11:31,FALSE,NA,7.20213E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",afcoory,41,TRUE,FALSE,NA,NA
"RT @TheRAP1966: with coverage as reliable as its support for equality, #telstra will never be there when the going gets tough https://t.co/…",FALSE,0,NA,13/04/2016 11:31,FALSE,NA,7.20213E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",WittaTwitta,4,TRUE,FALSE,NA,NA
RT @bprophetable: #csa #telstra #pontifex  https://t.co/mDNry7y4EC,FALSE,0,NA,13/04/2016 11:30,FALSE,NA,7.20213E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CLAN_AU,2,TRUE,FALSE,NA,NA
RT @artbylynettag: Catholic church silences #Telstra on same-sex marriage #auspol @KieraGorden @davrosz @margokingston1 @JohnWren1950 https…,FALSE,0,NA,13/04/2016 11:29,FALSE,NA,7.20212E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",treesrfine,41,TRUE,FALSE,NA,NA
"RT @TheRAP1966: with coverage as reliable as its support for equality, #telstra will never be there when the going gets tough https://t.co/…",FALSE,0,NA,13/04/2016 11:25,FALSE,NA,7.20211E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",mw108adelaide,4,TRUE,FALSE,NA,NA
"I see #Telstra can be intimidated by the #Catholic church. 

Not impressed.

#equality for all please.",FALSE,5,NA,13/04/2016 11:24,FALSE,NA,7.20211E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JohnDaicopoulos,1,FALSE,FALSE,NA,NA
RT @MrDenmore: How about we organise a consumer boycott of #Telstra for bowing to the medieval bigots and child abusers of the Catholic Chu…,FALSE,0,NA,13/04/2016 11:22,FALSE,NA,7.20211E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",eXcretaDeBull,67,TRUE,FALSE,NA,NA
RT @englishposts: <U+2605><U+2605><U+2605><U+2605> #webve #Telstra withdraws from #marriage_equality debate allegedly due to church pressure https://t.co/5UCxn5yxDK #c…,FALSE,0,NA,13/04/2016 11:21,FALSE,NA,7.2021E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",folchvb,1,TRUE,FALSE,NA,NA
RT @theism_sucks: The #AustralianChristianLobby #ACL is an obscenity against all that is decent. #god #atheism #telstra,FALSE,0,NA,13/04/2016 11:21,FALSE,NA,7.2021E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",folchvb,1,TRUE,FALSE,NA,NA
@Telstra that's gr8 but all I get is a recoded message saying they are closed! I'm a biz owner &amp; need Internet to earn $ #nothappy #Telstra,FALSE,0,Telstra,13/04/2016 11:21,FALSE,7.20209E+17,7.2021E+17,61636429,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JBSFinancialJB,0,FALSE,FALSE,NA,NA
@Telstra - backflip tomorrow?! Can't wait !!!  #allforprofit #Telstra #SameSexMarriage #ChangeDestiny #deepproblem https://t.co/DYc19Wz99o,FALSE,1,Telstra,13/04/2016 11:20,FALSE,NA,7.2021E+17,61636429,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",folchvb,0,FALSE,FALSE,NA,NA
"RT @joanna2560: It’s time for #marriageequality 
This tweet was brought to you by #telstra wifi",FALSE,0,NA,13/04/2016 11:17,FALSE,NA,7.20209E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",folchvb,1,TRUE,FALSE,NA,NA
"RT @craigjack36: Another depressing day to be Gay in Australia 

#auspol #telstra 
@Telstra @Telstra_news https://t.co/FcTil5x0k0",FALSE,0,NA,13/04/2016 11:17,FALSE,NA,7.20209E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",guytaur,19,TRUE,FALSE,NA,NA
"It’s time for #marriageequality 
This tweet was brought to you by #telstra wifi",FALSE,1,NA,13/04/2016 11:14,FALSE,NA,7.20209E+17,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>",joanna2560,1,FALSE,FALSE,NA,NA
RT @MrDenmore: How about we organise a consumer boycott of #Telstra for bowing to the medieval bigots and child abusers of the Catholic Chu…,FALSE,0,NA,13/04/2016 11:13,FALSE,NA,7.20208E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",folchvb,67,TRUE,FALSE,NA,NA
RT @artbylynettag: Catholic Church silences #Telstra on same-sex marriage #thedrum #auspol #MarriageEquality @_Malcontent_ https://t.co/xMj…,FALSE,0,NA,13/04/2016 11:13,FALSE,NA,7.20208E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MsRonnyB,63,TRUE,FALSE,NA,NA
"RT @trotsky87: #Telstra, would you rather be boycotted by a niche band of bigots or the significantly larger public who now see you as cowa…",FALSE,0,NA,13/04/2016 11:12,FALSE,NA,7.20208E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ozhank626,7,TRUE,FALSE,NA,NA
RT @artbylynettag: Catholic Church silences #Telstra on same-sex marriage #thedrum #auspol #MarriageEquality @_Malcontent_ https://t.co/xMj…,FALSE,0,NA,13/04/2016 11:11,FALSE,NA,7.20208E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",GreensBeaches,63,TRUE,FALSE,NA,NA
RT @francosoup: Dear #Telstra if you want to avoid controversial issues consider cutting your commercial ties w/ an institution that covers…,FALSE,0,NA,13/04/2016 11:11,FALSE,NA,7.20208E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",renshaw_debbie,32,TRUE,FALSE,NA,NA
"RT @trotsky87: #Telstra, would you rather be boycotted by a niche band of bigots or the significantly larger public who now see you as cowa…",FALSE,0,NA,13/04/2016 11:10,FALSE,NA,7.20207E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",grumpyMichael,7,TRUE,FALSE,NA,NA
