text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
Telstra conducting network review after outages. https://t.co/lGGTdLXBur #TelstraOutage #Telstra,FALSE,0,NA,7/04/2016 7:22,FALSE,NA,7.17976E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TelecomAsia,1,FALSE,FALSE,NA,NA
#TelstraOutage is permanent in Coolangatta.,FALSE,0,NA,7/04/2016 4:34,FALSE,NA,7.17934E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",naturalfooter,0,FALSE,FALSE,NA,NA
#TelstraOutage - Entitled to more than a free data day? Assoc/Prof Aviva Freilich explains https://t.co/kCqvigpdic https://t.co/DWciurFoB1,FALSE,2,NA,7/04/2016 2:46,FALSE,NA,7.17906E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UWALawSchool,1,FALSE,FALSE,NA,NA
@Telstra @Foxtel how does a service start working after 2 days with zero communications from any service provider #TelstraOutage #hopeless,FALSE,1,davidclloyd,6/04/2016 23:18,FALSE,7.17697E+17,7.17854E+17,62443333,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",davidclloyd,0,FALSE,FALSE,NA,NA
"@Telstra The reason behind last nites #TelstraOutage #TelstraGate, it's just not funny anymore. Compensation please https://t.co/xcMC3D4kre",FALSE,0,Telstra,6/04/2016 21:11,FALSE,NA,7.17822E+17,61636429,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Bomberboy88,0,FALSE,FALSE,NA,NA
Businesses out of pocket after #Telstra’s nationwide outage... https://t.co/QZn8AO78yr #telstraoutage #telstraoutages,FALSE,1,NA,6/04/2016 14:54,FALSE,NA,7.17727E+17,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",alicesttu,0,FALSE,FALSE,NA,NA
@Telstra @foxtel #incompetence to the extreme side #NINews #currentaffairs outages over many days is crap #telstraoutage,FALSE,0,Telstra,6/04/2016 12:55,FALSE,7.17696E+17,7.17697E+17,61636429,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",davidclloyd,0,FALSE,FALSE,NA,NA
@FOXTEL_Help @foxtel @telstra it is still down with no plan or communication to resolve #incompetence all round f'n #useless #TelstraOutage,FALSE,1,FOXTEL_Help,6/04/2016 12:54,FALSE,7.17628E+17,7.17697E+17,384737091,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",davidclloyd,0,FALSE,FALSE,NA,NA
"Looks like another #TelstraOutage
3922",FALSE,0,NA,6/04/2016 12:18,FALSE,NA,7.17688E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Deb838,0,FALSE,FALSE,NA,NA
@BLKMGK01 aaaww shucks! Thankfully I pick up coverage when I'm out and some wi-fi.  Crazy isn't it??? #telstraoutage #telstrafail #telstra,FALSE,1,BLKMGK01,6/04/2016 12:13,FALSE,7.17639E+17,7.17687E+17,42130622,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",StaceyCopas,0,FALSE,FALSE,NA,NA
My newest article :) https://t.co/vYVrmqh4Oa take a look! #TelstraOutage #telstrafreedata #chattr,FALSE,0,NA,6/04/2016 11:50,FALSE,NA,7.17681E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jessicaleaolson,0,FALSE,FALSE,NA,NA
@Telstra no adsl at 3435 #TelstraOutage here we go again time for some monetary compensation for lost services,FALSE,0,Telstra,6/04/2016 11:44,FALSE,NA,7.17679E+17,61636429,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",64daryl,0,FALSE,FALSE,NA,NA
"Hey @Telstra, no internet here at 3564  #TelstraOutage",FALSE,1,NA,6/04/2016 11:35,FALSE,NA,7.17677E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RedDirt28,0,FALSE,FALSE,NA,NA
RT @claireseppings: @Telstra more #TelstraOutage no internet! What are you doing ?,FALSE,0,NA,6/04/2016 11:21,FALSE,NA,7.17674E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Minxyferret,1,TRUE,FALSE,NA,NA
@Jordan_2k1 @Telstra Don't know but people are reporting issues I am also having issues https://t.co/Wn35npNE8v #TelstraOutage,FALSE,0,Jordan_2k1,6/04/2016 11:19,FALSE,7.17672E+17,7.17673E+17,2377828825,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",habboqueenswag,0,FALSE,FALSE,NA,NA
@Telstra Lot's of problems right now getting pissed #TelstraOutage https://t.co/xwpGGwoW4A,FALSE,4,Telstra,6/04/2016 11:11,FALSE,NA,7.17671E+17,61636429,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",habboqueenswag,0,FALSE,FALSE,NA,NA
@telstra no broadband again!!!!! #telstraoutage #behonest #whatsgoingon,FALSE,1,Telstra,6/04/2016 10:56,FALSE,NA,7.17667E+17,61636429,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Little_lionroy,0,FALSE,FALSE,NA,NA
Looks like another #TelstraOutage Bendigo and Victoria. No data for the past 1 hour.,FALSE,2,NA,6/04/2016 10:43,FALSE,NA,7.17664E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CMathercom,0,FALSE,FALSE,NA,NA
@Telstra checkout why broadband internet  &amp; wifi down in 3450 #TelstraOutage,FALSE,0,claireseppings,6/04/2016 10:30,FALSE,7.17655E+17,7.17661E+17,80962128,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",claireseppings,0,FALSE,FALSE,NA,NA
@Telstra more #TelstraOutage no internet! What are you doing ?,FALSE,4,Telstra,6/04/2016 10:06,FALSE,NA,7.17655E+17,61636429,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",claireseppings,1,FALSE,FALSE,NA,NA
@Telstra another #TelstraOutage at postcode 2022? This is getting beyond a joke!,FALSE,1,Telstra,6/04/2016 9:22,FALSE,NA,7.17644E+17,61636429,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",chiaragauja,0,FALSE,FALSE,NA,NA
I almost never have 4G these days @Telstra What happened to you? #whereismy4g #onebarreception #TelstraOutage #Telstra,FALSE,0,NA,6/04/2016 8:48,FALSE,NA,7.17635E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jmelling,0,FALSE,FALSE,NA,NA
"@Telstra #incompetence 2 days after I report an outage that both you and @foxtel know nothing about, another #TelstraOutage is know known?",FALSE,0,Telstra,6/04/2016 7:28,FALSE,7.17614E+17,7.17615E+17,61636429,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",davidclloyd,0,FALSE,FALSE,NA,NA
@Telstra ADSL2+ in Surfside is so slow #TelstraOutage,FALSE,1,Telstra,6/04/2016 5:01,FALSE,NA,7.17578E+17,61636429,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",habboqueenswag,0,FALSE,FALSE,NA,NA
#TelstraOutage again? No cable broadband in North Manly.,FALSE,0,NA,6/04/2016 3:25,FALSE,NA,7.17554E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MarkNewton,0,FALSE,FALSE,NA,NA
"@Telstra reported outage with cable Broadband - 3184, yesterday effects @foxtel service, no updates even though they promised #TelstraOutage",FALSE,0,Telstra,6/04/2016 0:52,FALSE,NA,7.17515E+17,61636429,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",davidclloyd,0,FALSE,FALSE,NA,NA
Day 17 of #TelstraOutage @telstra interesting how the service status page isn't mobile friendly... #darkages https://t.co/6blD2R9djb,FALSE,1,NA,5/04/2016 23:09,FALSE,NA,7.17489E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",StaceyCopas,0,FALSE,FALSE,NA,NA
"WTF is this network @Telstra, couldn't even watch the movie online. #TelstraOutage #telstrafail. Is there any way I can get rid of this?",FALSE,0,NA,5/04/2016 12:01,FALSE,NA,7.17321E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rjangra87,0,FALSE,FALSE,NA,NA
"RT @damitev: Umm yes I would @Telstra  if your service hadn't become as bad as @VodafoneAU used to be
#Vodafail #TelstraOutage https://t.co…",FALSE,0,NA,5/04/2016 11:52,FALSE,NA,7.17319E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dr1337,3,TRUE,FALSE,NA,NA
RT @ajspeight1: Would love to have Internet access on my 4g card right now #telstra #TelstraOutage,FALSE,0,NA,5/04/2016 10:59,FALSE,NA,7.17306E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",83NextGTX,1,TRUE,FALSE,NA,NA
"RT @damitev: Umm yes I would @Telstra  if your service hadn't become as bad as @VodafoneAU used to be
#Vodafail #TelstraOutage https://t.co…",FALSE,0,NA,5/04/2016 10:59,FALSE,NA,7.17306E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",83NextGTX,3,TRUE,FALSE,NA,NA
@Telstra Unable to make calls/send texts/receive calls. Another #TelstraOutage ? Pcode 2047 <ed><U+00A0><U+00BD><ed><U+00B8><U+0090>,FALSE,0,Telstra,5/04/2016 8:57,FALSE,NA,7.17275E+17,61636429,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",itslouisa,0,FALSE,FALSE,NA,NA
@Telstra WTF??? #TelstraOutage #again!,FALSE,0,Telstra,5/04/2016 6:01,FALSE,NA,7.17231E+17,61636429,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AdrienneBarrons,0,FALSE,FALSE,NA,NA
AGAIN?!?!? @Telstra no coverage! Don't tell me to turn my device off and on again! It's your problem not mine! #Telstra #TelstraOutage,FALSE,0,NA,5/04/2016 5:57,FALSE,NA,7.1723E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nic790,0,FALSE,FALSE,NA,NA
RT @theheraldsun: .@Telstra network outages finally explained https://t.co/BdrisCvWeL #TelstraOutage https://t.co/OmN9KS7VZl,FALSE,0,NA,5/04/2016 2:49,FALSE,NA,7.17182E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",faa36fd9529344a,7,TRUE,FALSE,NA,NA
RT @theheraldsun: .@Telstra network outages finally explained https://t.co/BdrisCvWeL #TelstraOutage https://t.co/OmN9KS7VZl,FALSE,0,NA,5/04/2016 2:33,FALSE,NA,7.17178E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aussiebeachut,7,TRUE,FALSE,NA,NA
RT @theheraldsun: .@Telstra network outages finally explained https://t.co/BdrisCvWeL #TelstraOutage https://t.co/OmN9KS7VZl,FALSE,0,NA,5/04/2016 2:33,FALSE,NA,7.17178E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nWo_girl,7,TRUE,FALSE,NA,NA
RT @theheraldsun: .@Telstra network outages finally explained https://t.co/BdrisCvWeL #TelstraOutage https://t.co/OmN9KS7VZl,FALSE,0,NA,5/04/2016 2:32,FALSE,NA,7.17178E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jpine1999,7,TRUE,FALSE,NA,NA
Would love to have Internet access on my 4g card right now #telstra #TelstraOutage,FALSE,2,NA,5/04/2016 2:03,FALSE,NA,7.17171E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ajspeight1,1,FALSE,FALSE,NA,NA
"#Telstra's Free Data Day Leads To 1TB Usage By ONE Resident
read more: https://t.co/Y4tmq9w0LN

#TelstraOutage #Tech https://t.co/IZfxrXz8wA",FALSE,0,NA,5/04/2016 0:57,FALSE,NA,7.17154E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",thegeekhub,0,FALSE,FALSE,NA,NA
Now my Messagebank is not available after missing an important call - Telstra is getting seriously random #telstrafail #TelstraOutage,FALSE,0,NA,4/04/2016 23:13,FALSE,NA,7.17128E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ijfadams,0,FALSE,FALSE,NA,NA
